,bedrooms_small,bedrooms_medium,bedrooms_large,view,grade_1.0,grade_3.0,grade_2.0,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,price,kiez_981.0,kiez_980.0
12120,1.0,0.0,0.0,0,1.0,0.0,0.0,1110,0,47.6717,-122.184,1670,6600,375000,0.0,1.0
12121,0.0,1.0,0.0,0,1.0,0.0,0.0,1530,580,47.6882,-122.306,1420,6431,650000,1.0,0.0
12122,1.0,0.0,0.0,0,1.0,0.0,0.0,1850,0,47.6711,-122.38600000000001,1360,2500,975000,1.0,0.0
12123,1.0,0.0,0.0,0,1.0,0.0,0.0,600,0,47.5558,-122.363,1480,4800,229000,1.0,0.0
12124,0.0,1.0,0.0,0,0.0,1.0,0.0,1730,1030,47.6074,-122.29899999999999,1680,4000,575000,1.0,0.0
12125,0.0,1.0,0.0,4,0.0,0.0,1.0,1560,1410,47.5907,-122.086,3310,13388,815000,0.0,1.0
12126,1.0,0.0,0.0,0,1.0,0.0,0.0,1350,950,47.7716,-122.101,2320,57000,525000,0.0,1.0
12127,1.0,0.0,0.0,0,0.0,1.0,0.0,1720,310,47.5305,-122.04700000000001,1670,2898,471000,0.0,1.0
12128,0.0,1.0,0.0,0,0.0,1.0,0.0,1260,900,47.6893,-122.38799999999999,1670,4426,450000,1.0,0.0
12129,1.0,0.0,0.0,0,1.0,0.0,0.0,1650,0,47.5713,-122.39399999999999,1280,6150,590000,1.0,0.0
12130,0.0,1.0,0.0,0,0.0,1.0,0.0,2200,940,47.5664,-122.124,2860,8186,744000,0.0,1.0
12131,0.0,1.0,0.0,0,0.0,0.0,1.0,2690,0,47.3106,-122.116,2570,35091,460000,0.0,1.0
12132,0.0,1.0,0.0,0,1.0,0.0,0.0,1290,650,47.7438,-122.32799999999999,1810,9390,299000,1.0,0.0
12133,0.0,1.0,0.0,0,1.0,0.0,0.0,1220,0,47.205,-121.99600000000001,1540,7670,231000,0.0,1.0
12134,1.0,0.0,0.0,0,1.0,0.0,0.0,1300,0,47.3037,-122.10700000000001,1150,10222,195000,0.0,1.0
12135,1.0,0.0,0.0,0,1.0,0.0,0.0,1130,530,47.4473,-121.774,1250,11000,305000,0.0,1.0
12136,0.0,1.0,0.0,0,0.0,1.0,0.0,2530,860,47.58,-122.29,3080,6000,895000,1.0,0.0
12137,0.0,1.0,0.0,0,1.0,0.0,0.0,1890,420,47.6232,-122.21,2840,12744,1110000,0.0,1.0
12138,1.0,0.0,0.0,0,1.0,0.0,0.0,950,0,47.556999999999995,-122.306,1180,6828,339000,1.0,0.0
12139,0.0,1.0,0.0,0,1.0,0.0,0.0,1370,1030,47.6295,-122.346,2230,1419,885000,1.0,0.0
12140,1.0,0.0,0.0,0,1.0,0.0,0.0,1050,730,47.5119,-122.38600000000001,1260,5320,375000,1.0,0.0
12141,0.0,1.0,0.0,0,1.0,0.0,0.0,1280,0,47.6023,-122.12299999999999,1310,7400,367400,0.0,1.0
12142,0.0,1.0,0.0,0,1.0,0.0,0.0,1430,500,47.646,-122.363,1910,4902,700000,1.0,0.0
12143,0.0,1.0,0.0,0,0.0,1.0,0.0,1870,690,47.5819,-122.126,2070,7875,667000,0.0,1.0
12144,1.0,0.0,0.0,0,1.0,0.0,0.0,920,0,47.5177,-122.266,1210,5250,200000,1.0,0.0
12145,1.0,0.0,0.0,0,0.0,1.0,0.0,1900,0,47.6326,-122.015,2900,39921,552775,0.0,1.0
12146,1.0,0.0,0.0,0,1.0,0.0,0.0,1270,1000,47.5092,-122.195,2210,17388,452000,0.0,1.0
12147,1.0,0.0,0.0,0,0.0,1.0,0.0,1360,720,47.4694,-122.069,1790,14550,418000,0.0,1.0
12148,1.0,0.0,0.0,0,0.0,1.0,0.0,1460,0,47.6709,-122.167,2240,10154,601500,0.0,1.0
12149,1.0,0.0,0.0,0,0.0,1.0,0.0,1670,0,47.5929,-121.98899999999999,2330,30492,600000,0.0,1.0
12150,0.0,1.0,0.0,0,0.0,0.0,1.0,2810,0,47.333,-122.17200000000001,2660,6958,340000,0.0,1.0
12151,1.0,0.0,0.0,0,0.0,1.0,0.0,2370,0,47.2703,-122.31200000000001,1870,7455,310000,0.0,1.0
12152,1.0,0.0,0.0,0,0.0,1.0,0.0,1700,0,47.5066,-122.194,1700,8225,290000,0.0,1.0
12153,1.0,0.0,0.0,0,1.0,0.0,0.0,1630,0,47.7222,-122.33200000000001,1800,8000,438000,1.0,0.0
12154,0.0,1.0,0.0,0,0.0,1.0,0.0,1660,1270,47.5841,-122.295,2200,4000,718000,1.0,0.0
12155,1.0,0.0,0.0,0,1.0,0.0,0.0,860,0,47.4878,-122.324,1030,6732,200000,1.0,0.0
12156,1.0,0.0,0.0,0,0.0,0.0,1.0,1980,0,47.3657,-122.152,2200,12150,479900,0.0,1.0
12157,1.0,0.0,0.0,0,0.0,0.0,1.0,2080,0,47.4395,-122.15100000000001,2550,7660,400000,0.0,1.0
12158,1.0,0.0,0.0,0,1.0,0.0,0.0,1060,0,47.4434,-122.28299999999999,1130,10925,219950,1.0,0.0
12159,1.0,0.0,0.0,0,1.0,0.0,0.0,1590,0,47.7344,-121.986,1820,3383,300000,0.0,1.0
12160,1.0,0.0,0.0,0,1.0,0.0,0.0,1290,690,47.7753,-122.359,1550,9240,437000,1.0,0.0
12161,0.0,1.0,0.0,0,1.0,0.0,0.0,860,860,47.7307,-122.23899999999999,1250,7210,350000,0.0,1.0
12162,0.0,1.0,0.0,0,1.0,0.0,0.0,1350,0,47.6335,-122.196,1890,9293,626000,0.0,1.0
12163,1.0,0.0,0.0,0,0.0,1.0,0.0,2080,0,47.7455,-122.073,2320,9900,490000,0.0,1.0
12164,1.0,0.0,0.0,0,0.0,1.0,0.0,2090,0,47.3724,-122.104,2740,5040,289000,0.0,1.0
12165,1.0,0.0,0.0,0,1.0,0.0,0.0,2030,0,47.6594,-122.397,1790,4380,595000,1.0,0.0
12166,1.0,0.0,0.0,0,0.0,0.0,1.0,2680,0,47.4828,-121.73,2680,40866,676000,0.0,1.0
12167,1.0,0.0,0.0,0,1.0,0.0,0.0,1220,600,47.7466,-122.355,1940,11100,389000,1.0,0.0
12168,1.0,0.0,0.0,0,1.0,0.0,0.0,1300,0,47.3837,-122.304,1630,7500,240000,1.0,0.0
12169,0.0,1.0,0.0,0,0.0,1.0,0.0,2210,0,47.4206,-122.18299999999999,1970,7000,382500,0.0,1.0
12170,1.0,0.0,0.0,0,1.0,0.0,0.0,1400,0,47.586000000000006,-122.12,1600,7960,511555,0.0,1.0
12171,1.0,0.0,0.0,0,0.0,1.0,0.0,1540,500,47.6608,-122.359,1620,4400,710500,1.0,0.0
12172,1.0,0.0,0.0,0,0.0,1.0,0.0,1860,560,47.463,-122.008,2620,37301,429000,0.0,1.0
12173,0.0,1.0,0.0,0,1.0,0.0,0.0,1920,0,47.4222,-122.318,1490,8000,170000,1.0,0.0
12174,0.0,1.0,0.0,4,0.0,0.0,1.0,2630,1230,47.6224,-122.215,4590,23760,2140000,0.0,1.0
12175,0.0,1.0,0.0,0,1.0,0.0,0.0,1430,1330,47.7563,-122.147,2460,8750,480000,0.0,1.0
12176,0.0,1.0,0.0,4,0.0,0.0,1.0,2640,810,47.6134,-122.28200000000001,3180,5183,1670000,1.0,0.0
12177,1.0,0.0,0.0,0,1.0,0.0,0.0,1040,0,47.4906,-122.306,1100,6535,225000,1.0,0.0
12178,1.0,0.0,0.0,2,0.0,1.0,0.0,2040,180,47.773999999999994,-122.384,2540,9990,615000,1.0,0.0
12179,0.0,1.0,0.0,3,1.0,0.0,0.0,2470,0,47.2396,-121.993,1680,158994,438950,0.0,1.0
12180,1.0,0.0,0.0,0,1.0,0.0,0.0,1300,0,47.3448,-122.29799999999999,1400,9600,242000,0.0,1.0
12181,1.0,0.0,0.0,0,0.0,1.0,0.0,1460,500,47.6339,-122.02600000000001,1960,8254,560000,0.0,1.0
12182,1.0,0.0,0.0,2,0.0,1.0,0.0,2040,0,47.6658,-122.355,1540,3400,857500,1.0,0.0
12183,0.0,1.0,0.0,0,0.0,0.0,1.0,3030,0,47.6075,-122.01700000000001,2790,7034,685000,0.0,1.0
12184,0.0,1.0,0.0,0,1.0,0.0,0.0,2260,0,47.7297,-122.219,2200,7724,486000,0.0,1.0
12185,1.0,0.0,0.0,0,0.0,0.0,1.0,2670,0,47.6599,-122.146,2670,8866,749000,0.0,1.0
12186,1.0,0.0,0.0,0,1.0,0.0,0.0,1520,0,47.3687,-122.182,1670,7207,260000,0.0,1.0
12187,1.0,0.0,0.0,2,0.0,0.0,1.0,2610,1000,47.583,-122.37899999999999,2900,5016,1020000,1.0,0.0
12188,1.0,0.0,0.0,0,1.0,0.0,0.0,930,200,47.6379,-122.4,1360,4424,565000,1.0,0.0
12189,1.0,0.0,0.0,0,1.0,0.0,0.0,1480,0,47.6969,-122.338,1850,5000,355000,1.0,0.0
12190,0.0,1.0,0.0,3,0.0,0.0,1.0,3540,0,47.7108,-122.277,2280,7195,775000,1.0,0.0
12191,0.0,1.0,0.0,0,1.0,0.0,0.0,1050,1050,47.4676,-122.296,1760,7308,335000,1.0,0.0
12192,0.0,1.0,0.0,2,0.0,1.0,0.0,2966,400,47.6466,-122.391,2340,6000,1300000,1.0,0.0
12193,1.0,0.0,0.0,0,1.0,0.0,0.0,1810,0,47.6599,-122.363,1140,3000,545000,1.0,0.0
12194,1.0,0.0,0.0,0,1.0,0.0,0.0,1680,0,47.5745,-122.311,1460,4240,540000,1.0,0.0
12195,1.0,0.0,0.0,2,0.0,1.0,0.0,1540,910,47.7296,-122.28399999999999,2520,9725,687500,1.0,0.0
12196,1.0,0.0,0.0,0,1.0,0.0,0.0,1150,0,47.2951,-122.28399999999999,1200,9812,115000,0.0,1.0
12197,1.0,0.0,0.0,0,1.0,0.0,0.0,1150,0,47.2951,-122.28399999999999,1200,9812,227000,0.0,1.0
12198,0.0,1.0,0.0,2,0.0,0.0,1.0,3240,0,47.5641,-122.03200000000001,4610,7150,870000,0.0,1.0
12199,0.0,1.0,0.0,0,0.0,1.0,0.0,3480,0,47.6404,-122.171,3960,16855,1190000,0.0,1.0
12200,0.0,1.0,0.0,0,0.0,0.0,1.0,2800,0,47.3596,-122.036,2960,5092,375000,0.0,1.0
12201,1.0,0.0,0.0,2,0.0,1.0,0.0,1620,1620,47.567,-122.273,2700,7200,902000,1.0,0.0
12202,1.0,0.0,0.0,0,1.0,0.0,0.0,940,540,47.4942,-122.166,1090,6710,269500,0.0,1.0
12203,1.0,0.0,0.0,0,1.0,0.0,0.0,1200,500,47.6819,-122.389,1550,4750,570000,1.0,0.0
12204,1.0,0.0,0.0,0,1.0,0.0,0.0,1040,200,47.7061,-122.34,1190,5692,359950,1.0,0.0
12205,0.0,1.0,0.0,0,0.0,0.0,1.0,2880,840,47.5885,-122.199,2080,9676,1450000,0.0,1.0
12206,1.0,0.0,0.0,0,0.0,1.0,0.0,1910,0,47.6324,-122.11,2240,3720,615000,0.0,1.0
12207,0.0,1.0,0.0,0,1.0,0.0,0.0,2120,0,47.3722,-122.30799999999999,1720,8527,250000,1.0,0.0
12208,0.0,1.0,0.0,0,1.0,0.0,0.0,3020,0,47.5346,-121.881,2640,5325,530000,0.0,1.0
12209,1.0,0.0,0.0,0,1.0,0.0,0.0,2250,0,47.542,-121.792,2110,121968,474950,0.0,1.0
12210,0.0,1.0,0.0,0,1.0,0.0,0.0,1650,0,47.7117,-122.286,1650,6350,490000,1.0,0.0
12211,1.0,0.0,0.0,0,1.0,0.0,0.0,880,0,47.5188,-122.376,1070,1203,210000,1.0,0.0
12212,1.0,0.0,0.0,0,1.0,0.0,0.0,1860,0,47.3904,-122.3,1740,12204,265500,1.0,0.0
12213,0.0,1.0,0.0,3,0.0,0.0,1.0,2750,1090,47.5929,-122.29,2060,4800,1460000,1.0,0.0
12214,0.0,1.0,0.0,0,0.0,1.0,0.0,2192,0,47.3644,-122.2,1914,4649,310000,0.0,1.0
12215,1.0,0.0,0.0,0,1.0,0.0,0.0,1590,0,47.4832,-122.181,2160,3912,324500,0.0,1.0
12216,0.0,1.0,0.0,0,1.0,0.0,0.0,1840,1860,47.768,-122.251,1720,11564,599000,0.0,1.0
12217,0.0,1.0,0.0,0,0.0,0.0,1.0,3670,0,47.4617,-122.15899999999999,3300,10679,525000,0.0,1.0
12218,1.0,0.0,0.0,0,1.0,0.0,0.0,1630,0,47.7548,-122.31700000000001,1480,8515,400000,1.0,0.0
12219,1.0,0.0,0.0,3,0.0,0.0,1.0,3780,450,47.4176,-122.34299999999999,2880,27201,887500,1.0,0.0
12220,1.0,0.0,0.0,0,1.0,0.0,0.0,770,290,47.6896,-122.307,1820,4275,344000,1.0,0.0
12221,1.0,0.0,0.0,0,0.0,0.0,1.0,2700,0,47.7434,-122.17399999999999,2660,8405,525000,0.0,1.0
12222,1.0,0.0,0.0,0,0.0,1.0,0.0,2110,0,47.7311,-122.204,1740,7270,385000,0.0,1.0
12223,0.0,1.0,0.0,0,0.0,0.0,1.0,3720,0,47.6085,-122.01299999999999,3515,9660,820000,0.0,1.0
12224,0.0,1.0,0.0,0,0.0,1.0,0.0,2560,880,47.6672,-122.40899999999999,3090,10241,1310000,1.0,0.0
12225,0.0,1.0,0.0,0,0.0,1.0,0.0,1350,1070,47.6206,-122.056,2160,17598,549000,0.0,1.0
12226,1.0,0.0,0.0,0,1.0,0.0,0.0,1090,0,47.5177,-122.353,1230,4662,180000,1.0,0.0
12227,0.0,1.0,0.0,2,0.0,1.0,0.0,2910,0,47.5388,-121.87,2550,6750,589000,0.0,1.0
12228,1.0,0.0,0.0,0,1.0,0.0,0.0,1050,0,47.5564,-122.27799999999999,1490,4269,350000,1.0,0.0
12229,1.0,0.0,0.0,0,1.0,0.0,0.0,1110,500,47.333999999999996,-122.3,1920,8400,197400,0.0,1.0
12230,1.0,0.0,0.0,0,0.0,1.0,0.0,1760,0,47.3731,-122.17200000000001,1890,6800,267000,0.0,1.0
12231,1.0,0.0,0.0,0,1.0,0.0,0.0,1540,0,47.5817,-122.007,1710,21090,480000,0.0,1.0
12232,0.0,1.0,0.0,0,0.0,1.0,0.0,1660,920,47.703,-122.28,2060,9450,650000,1.0,0.0
12233,1.0,0.0,0.0,0,1.0,0.0,0.0,1370,0,47.6744,-122.383,1500,5000,600000,1.0,0.0
12234,1.0,0.0,0.0,0,0.0,1.0,0.0,1440,0,47.7028,-122.01299999999999,1810,5209,490000,0.0,1.0
12235,1.0,0.0,0.0,0,1.0,0.0,0.0,980,430,47.4577,-122.171,1510,7700,225000,0.0,1.0
12236,1.0,0.0,0.0,0,0.0,1.0,0.0,1980,0,47.6384,-122.17399999999999,2800,10143,640000,0.0,1.0
12237,1.0,0.0,0.0,0,1.0,0.0,0.0,1990,450,47.589,-122.165,2440,2601,710000,0.0,1.0
12238,1.0,0.0,0.0,0,1.0,0.0,0.0,1350,0,47.7313,-121.971,1350,14200,325000,0.0,1.0
12239,1.0,0.0,0.0,0,0.0,0.0,1.0,2210,920,47.7741,-122.12200000000001,2710,34999,595000,0.0,1.0
12240,1.0,0.0,0.0,0,1.0,0.0,0.0,880,0,47.3019,-122.21600000000001,880,7828,128750,0.0,1.0
12241,1.0,0.0,0.0,0,1.0,0.0,0.0,1240,680,47.6078,-122.12799999999999,1920,7700,465000,0.0,1.0
12242,0.0,1.0,0.0,0,0.0,1.0,0.0,1450,1250,47.6838,-122.323,1760,3300,710000,1.0,0.0
12243,0.0,1.0,0.0,0,1.0,0.0,0.0,840,830,47.5496,-122.385,1100,6000,605000,1.0,0.0
12244,0.0,1.0,0.0,0,0.0,0.0,1.0,3470,0,47.547,-122.219,3360,21950,994000,0.0,1.0
12245,1.0,0.0,0.0,0,0.0,1.0,0.0,1820,0,47.7133,-122.21700000000001,2430,7696,489950,0.0,1.0
12246,1.0,0.0,0.0,0,1.0,0.0,0.0,1310,0,47.7291,-122.339,1090,7560,365000,1.0,0.0
12247,1.0,0.0,0.0,0,0.0,1.0,0.0,1790,0,47.3898,-122.154,2330,7212,359950,0.0,1.0
12248,0.0,1.0,0.0,0,0.0,1.0,0.0,2460,0,47.4912,-122.145,2510,4399,495000,0.0,1.0
12249,1.0,0.0,0.0,0,1.0,0.0,0.0,1060,0,47.4293,-122.15100000000001,1410,9515,255000,0.0,1.0
12250,1.0,0.0,0.0,0,1.0,0.0,0.0,1340,0,47.7207,-122.22200000000001,2950,7987,330000,0.0,1.0
12251,1.0,0.0,0.0,0,0.0,1.0,0.0,1480,0,47.6634,-122.14399999999999,1920,9184,450000,0.0,1.0
12252,0.0,1.0,0.0,2,0.0,0.0,1.0,3500,0,47.5428,-121.861,3180,8028,655000,0.0,1.0
12253,0.0,1.0,0.0,2,0.0,0.0,1.0,2120,790,47.3397,-122.322,2850,14904,485000,0.0,1.0
12254,0.0,1.0,0.0,0,0.0,1.0,0.0,970,970,47.7578,-122.094,1940,15120,375000,0.0,1.0
12255,0.0,1.0,0.0,0,0.0,1.0,0.0,2280,0,47.5902,-122.01799999999999,2246,4534,570000,0.0,1.0
12256,1.0,0.0,0.0,0,0.0,1.0,0.0,1190,0,47.6972,-122.34899999999999,1210,1171,350000,1.0,0.0
12257,1.0,0.0,0.0,3,1.0,0.0,0.0,1260,0,47.5058,-122.384,2020,6600,550000,1.0,0.0
12258,0.0,1.0,0.0,0,1.0,0.0,0.0,1150,1120,47.6692,-122.15100000000001,1950,8050,513000,0.0,1.0
12259,0.0,1.0,0.0,0,1.0,0.0,0.0,1030,960,47.5237,-122.376,1320,7320,450000,1.0,0.0
12260,0.0,1.0,0.0,0,1.0,0.0,0.0,750,750,47.5917,-122.296,1220,1739,432500,1.0,0.0
12261,0.0,1.0,0.0,3,1.0,0.0,0.0,2060,0,47.1776,-121.944,2240,220232,432000,0.0,1.0
12262,1.0,0.0,0.0,0,0.0,1.0,0.0,1950,0,47.7213,-122.11,1900,8750,480000,0.0,1.0
12263,1.0,0.0,0.0,0,1.0,0.0,0.0,1330,460,47.7311,-122.226,1770,8081,402200,0.0,1.0
12264,1.0,0.0,0.0,0,1.0,0.0,0.0,1520,0,47.5872,-122.196,2710,10912,650000,0.0,1.0
12265,0.0,1.0,0.0,0,0.0,0.0,1.0,3240,0,47.5825,-122.242,2920,13044,1200000,0.0,1.0
12266,1.0,0.0,0.0,0,0.0,1.0,0.0,1440,1000,47.375,-122.227,2400,10650,312000,0.0,1.0
12267,0.0,1.0,0.0,0,1.0,0.0,0.0,1380,840,47.5723,-122.382,1850,5000,610000,1.0,0.0
12268,0.0,1.0,0.0,0,1.0,0.0,0.0,1650,990,47.6802,-122.361,1750,4000,823000,1.0,0.0
12269,0.0,1.0,0.0,0,1.0,0.0,0.0,950,500,47.6706,-122.3,1850,4000,471000,1.0,0.0
12270,1.0,0.0,0.0,0,0.0,1.0,0.0,1550,0,47.6946,-122.185,1620,5511,481015,0.0,1.0
12271,0.0,1.0,0.0,1,0.0,1.0,0.0,5050,1150,47.5632,-122.215,3700,14486,1960000,0.0,1.0
12272,0.0,1.0,0.0,0,0.0,1.0,0.0,1680,1130,47.692,-122.09899999999999,2110,11250,624000,0.0,1.0
12273,0.0,1.0,0.0,0,1.0,0.0,0.0,1200,880,47.7393,-122.181,1920,7500,480000,0.0,1.0
12274,1.0,0.0,0.0,0,1.0,0.0,0.0,1370,0,47.6217,-122.198,1580,8671,815000,0.0,1.0
12275,0.0,1.0,0.0,0,0.0,1.0,0.0,2920,0,47.6237,-122.228,3080,20400,1650000,0.0,1.0
12276,1.0,0.0,0.0,0,1.0,0.0,0.0,1000,0,47.5118,-122.348,1280,8113,180000,1.0,0.0
12277,1.0,0.0,0.0,0,1.0,0.0,0.0,1210,0,47.3438,-122.037,1650,9750,156601,0.0,1.0
12278,0.0,1.0,0.0,0,0.0,1.0,0.0,2790,0,47.3557,-122.02600000000001,2850,4650,374950,0.0,1.0
12279,1.0,0.0,0.0,0,1.0,0.0,0.0,830,830,47.5134,-122.38799999999999,1930,5400,368000,1.0,0.0
12280,1.0,0.0,0.0,0,1.0,0.0,0.0,1650,0,47.6727,-122.33,1210,4560,550000,1.0,0.0
12281,1.0,0.0,0.0,0,1.0,0.0,0.0,1300,0,47.2752,-122.251,1150,8002,198000,0.0,1.0
12282,1.0,0.0,0.0,0,1.0,0.0,0.0,1090,0,47.7227,-122.179,1240,7200,345000,0.0,1.0
12283,0.0,1.0,0.0,0,0.0,0.0,1.0,1960,700,47.6176,-122.223,3960,14595,1710000,0.0,1.0
12284,1.0,0.0,0.0,0,1.0,0.0,0.0,940,0,47.2763,-122.257,1370,10255,185900,0.0,1.0
12285,1.0,0.0,0.0,2,0.0,0.0,1.0,1810,940,47.5617,-122.134,2850,10021,950000,0.0,1.0
12286,0.0,1.0,0.0,2,0.0,0.0,1.0,3000,850,47.5522,-122.103,3480,10737,995000,0.0,1.0
12287,1.0,0.0,0.0,0,1.0,0.0,0.0,860,0,47.7132,-122.334,1780,11200,345000,1.0,0.0
12288,0.0,1.0,0.0,0,1.0,0.0,0.0,1390,680,47.5697,-122.219,1850,10125,741000,0.0,1.0
12289,1.0,0.0,0.0,0,0.0,1.0,0.0,2290,0,47.7199,-122.025,1810,6077,737000,0.0,1.0
12290,0.0,1.0,0.0,2,0.0,1.0,0.0,1590,750,47.7728,-122.38600000000001,2110,10856,668750,1.0,0.0
12291,1.0,0.0,0.0,0,0.0,1.0,0.0,1590,1090,47.5316,-122.056,2620,14275,575000,0.0,1.0
12292,0.0,1.0,0.0,0,0.0,1.0,0.0,1030,680,47.36600000000001,-122.09299999999999,1620,6696,280000,0.0,1.0
12293,1.0,0.0,0.0,0,1.0,0.0,0.0,1800,0,47.6344,-122.126,1610,10050,583000,0.0,1.0
12294,1.0,0.0,0.0,0,1.0,0.0,0.0,1090,420,47.7758,-122.238,1870,10681,196000,0.0,1.0
12295,1.0,0.0,0.0,0,0.0,1.0,0.0,1700,0,47.431999999999995,-122.189,2280,7496,349950,0.0,1.0
12296,0.0,1.0,0.0,0,1.0,0.0,0.0,1350,0,47.6727,-122.397,1530,5000,429000,1.0,0.0
12297,0.0,1.0,0.0,0,1.0,0.0,0.0,1330,810,47.3927,-122.194,2050,8964,270000,0.0,1.0
12298,0.0,0.0,1.0,0,1.0,0.0,0.0,1350,1350,47.5525,-122.3,2260,5324,385000,1.0,0.0
12299,1.0,0.0,0.0,3,1.0,0.0,0.0,920,0,47.6748,-122.352,1890,5000,535000,1.0,0.0
12300,1.0,0.0,0.0,0,1.0,0.0,0.0,1030,470,47.7672,-122.348,2090,10269,352500,1.0,0.0
12301,1.0,0.0,0.0,0,1.0,0.0,0.0,860,650,47.6864,-122.365,1650,4160,624000,1.0,0.0
12302,0.0,1.0,0.0,0,1.0,0.0,0.0,1980,0,47.4571,-122.17,1510,8438,215000,0.0,1.0
12303,0.0,1.0,0.0,2,0.0,0.0,1.0,3040,1460,47.5581,-122.213,3540,20473,870000,0.0,1.0
12304,0.0,1.0,0.0,0,0.0,1.0,0.0,2610,610,47.495,-122.155,2500,9472,440000,0.0,1.0
12305,1.0,0.0,0.0,0,1.0,0.0,0.0,940,200,47.6124,-122.314,1460,1149,518000,1.0,0.0
12306,1.0,0.0,0.0,0,1.0,0.0,0.0,1490,0,47.3474,-122.037,1510,6603,259500,0.0,1.0
12307,0.0,1.0,0.0,0,0.0,0.0,1.0,3360,1000,47.6398,-121.985,3540,90940,795127,0.0,1.0
12308,1.0,0.0,0.0,0,1.0,0.0,0.0,960,0,47.5765,-122.154,1520,9000,290000,0.0,1.0
12309,0.0,1.0,0.0,0,1.0,0.0,0.0,2253,0,47.3935,-122.3,1786,9052,385000,1.0,0.0
12310,1.0,0.0,0.0,0,1.0,0.0,0.0,770,0,47.747,-122.301,1120,8149,259950,1.0,0.0
12311,1.0,0.0,0.0,0,0.0,1.0,0.0,1310,0,47.4911,-122.154,1310,3425,330000,0.0,1.0
12312,1.0,0.0,0.0,0,1.0,0.0,0.0,830,150,47.5206,-122.363,1140,7480,280000,1.0,0.0
12313,0.0,1.0,0.0,0,0.0,1.0,0.0,1820,0,47.5842,-122.045,2710,33915,595000,0.0,1.0
12314,0.0,1.0,0.0,0,0.0,0.0,1.0,3980,0,47.6303,-122.065,3980,8910,925900,0.0,1.0
12315,1.0,0.0,0.0,0,0.0,1.0,0.0,2410,600,47.7671,-122.26299999999999,2620,9660,499000,0.0,1.0
12316,0.0,1.0,0.0,0,0.0,1.0,0.0,1830,0,47.266999999999996,-122.31,2109,8966,325000,0.0,1.0
12317,0.0,1.0,0.0,0,0.0,0.0,1.0,1610,940,47.6336,-122.19200000000001,2510,21673,895000,0.0,1.0
12318,1.0,0.0,0.0,0,1.0,0.0,0.0,800,0,47.4756,-122.17399999999999,850,8082,162248,0.0,1.0
12319,1.0,0.0,0.0,4,0.0,1.0,0.0,1790,1100,47.5027,-122.381,2110,8107,1070000,1.0,0.0
12320,1.0,0.0,0.0,0,1.0,0.0,0.0,1030,780,47.6819,-122.287,1780,7620,430000,1.0,0.0
12321,1.0,0.0,0.0,0,1.0,0.0,0.0,1030,780,47.6819,-122.287,1780,7620,615500,1.0,0.0
12322,1.0,0.0,0.0,0,1.0,0.0,0.0,940,0,47.5551,-122.292,1180,5276,260000,1.0,0.0
12323,0.0,1.0,0.0,0,1.0,0.0,0.0,1810,0,47.5597,-121.85,1980,113691,295000,0.0,1.0
12324,1.0,0.0,0.0,0,0.0,0.0,1.0,1650,900,47.6109,-122.285,2100,4967,1190000,1.0,0.0
12325,0.0,1.0,0.0,2,0.0,0.0,1.0,2080,290,47.7064,-122.22399999999999,2970,7500,749950,0.0,1.0
12326,0.0,0.0,1.0,0,1.0,0.0,0.0,1120,250,47.5238,-122.35,1020,5080,175000,1.0,0.0
12327,0.0,0.0,1.0,0,1.0,0.0,0.0,1120,250,47.5238,-122.35,1020,5080,415000,1.0,0.0
12328,1.0,0.0,0.0,0,1.0,0.0,0.0,1200,0,47.3231,-122.215,1250,8316,190000,0.0,1.0
12329,1.0,0.0,0.0,0,1.0,0.0,0.0,1350,750,47.6702,-122.36399999999999,1720,3750,625000,1.0,0.0
12330,1.0,0.0,0.0,0,1.0,0.0,0.0,2020,0,47.6988,-121.915,1850,18151,420000,0.0,1.0
12331,0.0,1.0,0.0,2,1.0,0.0,0.0,1400,170,47.3864,-122.22,2326,9210,339900,0.0,1.0
12332,1.0,0.0,0.0,0,0.0,1.0,0.0,1140,0,47.7637,-122.266,1850,14260,160000,0.0,1.0
12333,0.0,1.0,0.0,0,1.0,0.0,0.0,1830,0,47.3557,-122.016,1830,5175,353000,0.0,1.0
12334,1.0,0.0,0.0,0,0.0,1.0,0.0,1010,0,47.6232,-122.04299999999999,1750,11700,390000,0.0,1.0
12335,0.0,1.0,0.0,2,0.0,1.0,0.0,1770,0,47.7382,-122.287,2470,9858,675000,1.0,0.0
12336,1.0,0.0,0.0,0,1.0,0.0,0.0,2120,0,47.4787,-122.12799999999999,2230,4103,400000,0.0,1.0
12337,0.0,1.0,0.0,3,0.0,0.0,1.0,2160,1030,47.5928,-122.29,2390,4800,1340000,1.0,0.0
12338,0.0,1.0,0.0,1,0.0,1.0,0.0,1730,1050,47.6209,-122.21600000000001,3590,13860,1650000,0.0,1.0
12339,0.0,1.0,0.0,0,0.0,1.0,0.0,2180,1170,47.6705,-122.34,2660,4500,1000000,1.0,0.0
12340,0.0,1.0,0.0,0,0.0,1.0,0.0,2350,1100,47.6991,-122.196,2640,14978,850000,0.0,1.0
12341,1.0,0.0,0.0,0,1.0,0.0,0.0,1060,0,47.5498,-122.355,1560,6954,275000,1.0,0.0
12342,1.0,0.0,0.0,0,0.0,1.0,0.0,1670,0,47.5314,-122.04700000000001,1670,2897,450000,0.0,1.0
